race_wa,age_1985,gender,free_lunch,class_size,read_score,math_score,list_score,school_id,treatment,test_score,percentile
TRUE,6,MALE,FREE LUNCH,24,414,449,509,161176,REGULAR CLASS,1372,0.191135248773651
FALSE,6,FEMALE,NON-FREE LUNCH,22,474,602,648,244755,REGULAR CLASS,1724,0.988612473721093
FALSE,6,FEMALE,NON-FREE LUNCH,17,465,626,560,244780,SMALL CLASS,1651,0.960932025227751
FALSE,6,MALE,FREE LUNCH,17,476,513,540,244727,SMALL CLASS,1529,0.778381219341275
FALSE,6,MALE,FREE LUNCH,16,411,439,524,244708,SMALL CLASS,1374,0.197091800981079
TRUE,6,MALE,NON-FREE LUNCH,24,419,484,571,123056,REGULAR CLASS,1474,0.59250175192712
TRUE,6,MALE,NON-FREE LUNCH,22,439,500,524,168214,REGULAR CLASS,1463,0.544498948843728
TRUE,6,FEMALE,FREE LUNCH,28,450,478,528,244745,REGULAR + AIDE CLASS,1456,0.514190609670638
FALSE,6,FEMALE,FREE LUNCH,25,450,576,549,244806,REGULAR CLASS,1575,0.87333566923616
FALSE,6,FEMALE,FREE LUNCH,27,397,423,461,244697,REGULAR + AIDE CLASS,1281,0.0175192711983182
FALSE,6,FEMALE,FREE LUNCH,17,400,449,494,244776,SMALL CLASS,1343,0.108269096005606
TRUE,6,FEMALE,FREE LUNCH,22,424,473,549,193422,REGULAR CLASS,1446,0.476699369306237
FALSE,6,MALE,FREE LUNCH,22,443,429,498,244818,REGULAR + AIDE CLASS,1370,0.183952347582341
FALSE,6,FEMALE,FREE LUNCH,21,430,468,520,244799,REGULAR CLASS,1418,0.354765241765943
FALSE,6,MALE,NON-FREE LUNCH,17,468,536,528,244727,SMALL CLASS,1532,0.786615276804485
FALSE,6,FEMALE,FREE LUNCH,18,439,484,549,244799,REGULAR + AIDE CLASS,1472,0.581639803784163
FALSE,6,MALE,FREE LUNCH,21,410,489,532,244799,REGULAR CLASS,1431,0.413279607568325
FALSE,6,FEMALE,NON-FREE LUNCH,21,450,536,540,244839,REGULAR CLASS,1526,0.766818500350385
TRUE,6,FEMALE,FREE LUNCH,13,418,473,549,169219,SMALL CLASS,1440,0.453573931324457
TRUE,6,MALE,NON-FREE LUNCH,21,433,547,622,201449,REGULAR + AIDE CLASS,1602,0.915031534688157
FALSE,6,MALE,FREE LUNCH,16,402,439,490,112038,SMALL CLASS,1331,0.083041345480028
TRUE,6,MALE,NON-FREE LUNCH,16,407,454,528,180344,SMALL CLASS,1389,0.250350385423966
FALSE,6,FEMALE,FREE LUNCH,13,428,478,565,244796,SMALL CLASS,1471,0.577785564120533
TRUE,6,MALE,FREE LUNCH,15,422,459,532,189378,SMALL CLASS,1413,0.334968465311843
TRUE,6,MALE,FREE LUNCH,17,405,473,512,215533,SMALL CLASS,1390,0.254730203223546
TRUE,6,FEMALE,NON-FREE LUNCH,24,411,454,524,216536,REGULAR CLASS,1389,0.250350385423966
TRUE,6,MALE,FREE LUNCH,24,467,489,545,159171,REGULAR CLASS,1501,0.693237561317449
FALSE,6,MALE,FREE LUNCH,23,427,513,512,244745,REGULAR CLASS,1452,0.498948843728101
TRUE,6,MALE,FREE LUNCH,23,414,484,528,257899,REGULAR + AIDE CLASS,1426,0.388577435178697
TRUE,6,MALE,FREE LUNCH,13,395,434,516,189382,SMALL CLASS,1345,0.112824106517169
TRUE,6,MALE,FREE LUNCH,20,430,468,528,130085,REGULAR CLASS,1426,0.388577435178697
TRUE,6,MALE,NON-FREE LUNCH,23,408,439,501,264945,REGULAR CLASS,1348,0.122109320252278
FALSE,6,MALE,FREE LUNCH,15,421,449,486,201449,SMALL CLASS,1356,0.142782060266293
TRUE,6,MALE,NON-FREE LUNCH,15,439,489,528,264945,SMALL CLASS,1456,0.514190609670638
TRUE,6,MALE,NON-FREE LUNCH,22,507,559,595,165199,REGULAR + AIDE CLASS,1661,0.96531184302733
TRUE,6,MALE,NON-FREE LUNCH,17,455,576,565,218562,REGULAR CLASS,1596,0.906797477224947
TRUE,6,FEMALE,NON-FREE LUNCH,16,391,444,520,203452,SMALL CLASS,1355,0.139628591450596
TRUE,6,FEMALE,FREE LUNCH,15,425,463,554,205491,SMALL CLASS,1442,0.460056061667835
TRUE,6,MALE,FREE LUNCH,23,405,418,474,189382,REGULAR CLASS,1297,0.0324106517168886
TRUE,6,FEMALE,FREE LUNCH,22,393,412,498,208501,REGULAR CLASS,1303,0.0392431674842327
FALSE,6,MALE,FREE LUNCH,23,395,489,509,215533,REGULAR CLASS,1393,0.266117729502453
TRUE,6,FEMALE,FREE LUNCH,23,428,500,549,215533,REGULAR CLASS,1477,0.605115627189909
TRUE,6,MALE,NON-FREE LUNCH,13,424,463,540,221574,SMALL CLASS,1427,0.392431674842327
TRUE,6,MALE,NON-FREE LUNCH,16,503,602,607,228606,SMALL CLASS,1712,0.984933426769446
FALSE,6,FEMALE,FREE LUNCH,22,419,494,528,244708,REGULAR CLASS,1441,0.456552207428171
TRUE,6,MALE,FREE LUNCH,19,402,429,512,112038,REGULAR CLASS,1343,0.108269096005606
TRUE,6,FEMALE,NON-FREE LUNCH,25,445,547,586,228606,REGULAR + AIDE CLASS,1578,0.879292221443588
TRUE,6,FEMALE,FREE LUNCH,22,433,463,501,216536,REGULAR CLASS,1397,0.278906797477225
TRUE,6,FEMALE,FREE LUNCH,13,411,444,516,253888,SMALL CLASS,1371,0.188156972669937
TRUE,6,MALE,FREE LUNCH,25,408,473,532,257899,REGULAR CLASS,1413,0.334968465311843
TRUE,6,FEMALE,NON-FREE LUNCH,16,447,536,622,228606,SMALL CLASS,1605,0.918360196215837
FALSE,6,MALE,FREE LUNCH,19,400,444,486,112038,REGULAR + AIDE CLASS,1330,0.0816398037841626
TRUE,6,FEMALE,FREE LUNCH,18,434,439,532,128068,REGULAR CLASS,1405,0.309740714786265
TRUE,6,MALE,NON-FREE LUNCH,15,414,454,509,166203,SMALL CLASS,1377,0.210581639803784
TRUE,6,FEMALE,NON-FREE LUNCH,22,418,459,509,165199,REGULAR + AIDE CLASS,1386,0.240889978976875
TRUE,6,MALE,FREE LUNCH,16,413,454,536,234628,SMALL CLASS,1403,0.300805886475123
TRUE,6,FEMALE,FREE LUNCH,16,378,405,520,168211,SMALL CLASS,1303,0.0392431674842327
TRUE,6,FEMALE,NON-FREE LUNCH,22,439,520,571,168214,REGULAR CLASS,1530,0.779607568325158
TRUE,6,MALE,NON-FREE LUNCH,26,451,536,532,259915,REGULAR + AIDE CLASS,1519,0.747021723896286
TRUE,6,MALE,NON-FREE LUNCH,22,485,576,607,264945,REGULAR + AIDE CLASS,1668,0.967764540995095
TRUE,5,MALE,NON-FREE LUNCH,13,458,559,578,262937,SMALL CLASS,1595,0.905045550105116
TRUE,6,FEMALE,FREE LUNCH,16,439,547,560,193423,SMALL CLASS,1546,0.819901892081289
FALSE,6,MALE,FREE LUNCH,23,397,405,482,221571,REGULAR + AIDE CLASS,1284,0.0189208128941836
TRUE,6,FEMALE,FREE LUNCH,22,416,468,498,209510,REGULAR + AIDE CLASS,1382,0.226699369306237
TRUE,6,MALE,NON-FREE LUNCH,15,402,412,512,221571,SMALL CLASS,1326,0.074281709880869
TRUE,6,MALE,NON-FREE LUNCH,23,439,536,578,225585,REGULAR CLASS,1553,0.832165381920112
TRUE,6,MALE,NON-FREE LUNCH,24,437,547,571,228606,REGULAR CLASS,1555,0.836194814295725
TRUE,6,MALE,FREE LUNCH,23,403,444,490,234628,REGULAR + AIDE CLASS,1337,0.0961807988787666
TRUE,6,MALE,FREE LUNCH,16,418,444,524,168211,SMALL CLASS,1386,0.240889978976875
FALSE,6,MALE,FREE LUNCH,28,414,478,536,244745,REGULAR + AIDE CLASS,1428,0.397337070777856
FALSE,6,MALE,NON-FREE LUNCH,19,407,463,501,112038,REGULAR + AIDE CLASS,1371,0.188156972669937
TRUE,6,MALE,FREE LUNCH,21,416,484,578,128079,REGULAR + AIDE CLASS,1478,0.610021023125438
TRUE,6,MALE,FREE LUNCH,17,413,444,549,123056,SMALL CLASS,1406,0.313594954449895
TRUE,6,MALE,FREE LUNCH,22,447,473,560,169231,REGULAR + AIDE CLASS,1480,0.617554309740715
TRUE,6,MALE,NON-FREE LUNCH,25,439,463,540,166203,REGULAR CLASS,1442,0.460056061667835
FALSE,6,MALE,FREE LUNCH,22,413,423,536,169229,REGULAR CLASS,1372,0.191135248773651
TRUE,6,MALE,NON-FREE LUNCH,22,451,473,520,169229,REGULAR CLASS,1444,0.468465311843027
TRUE,6,MALE,NON-FREE LUNCH,24,436,468,494,169229,REGULAR + AIDE CLASS,1398,0.283111422564821
TRUE,6,MALE,NON-FREE LUNCH,15,405,434,501,189378,SMALL CLASS,1340,0.101611772950245
TRUE,6,MALE,NON-FREE LUNCH,24,474,626,549,205489,REGULAR + AIDE CLASS,1649,0.959355290819902
TRUE,6,MALE,NON-FREE LUNCH,23,421,463,554,205491,REGULAR + AIDE CLASS,1438,0.444463910301332
TRUE,6,MALE,NON-FREE LUNCH,23,400,439,520,215533,REGULAR + AIDE CLASS,1359,0.149264190609671
TRUE,6,MALE,NON-FREE LUNCH,20,410,423,532,221574,REGULAR + AIDE CLASS,1365,0.170112123335669
TRUE,6,MALE,NON-FREE LUNCH,22,461,513,560,193422,REGULAR CLASS,1534,0.790995094604065
FALSE,6,FEMALE,FREE LUNCH,24,433,478,509,168211,REGULAR CLASS,1420,0.364225648213034
TRUE,6,MALE,NON-FREE LUNCH,23,413,399,494,128076,REGULAR CLASS,1306,0.0427470217238963
TRUE,6,MALE,NON-FREE LUNCH,21,447,520,545,164198,REGULAR + AIDE CLASS,1512,0.72740014015417
TRUE,6,MALE,FREE LUNCH,15,414,434,509,166203,SMALL CLASS,1357,0.144709180098108
FALSE,6,MALE,FREE LUNCH,15,425,429,528,166203,SMALL CLASS,1382,0.226699369306237
TRUE,6,MALE,NON-FREE LUNCH,17,425,500,554,216536,SMALL CLASS,1479,0.614576033637001
TRUE,6,FEMALE,NON-FREE LUNCH,22,476,536,595,169219,REGULAR + AIDE CLASS,1607,0.920287316047652
TRUE,6,FEMALE,NON-FREE LUNCH,13,428,459,571,221574,SMALL CLASS,1458,0.521023125437982
TRUE,6,MALE,NON-FREE LUNCH,21,580,576,560,203452,REGULAR CLASS,1716,0.986510161177295
TRUE,6,MALE,NON-FREE LUNCH,23,461,489,532,189382,REGULAR CLASS,1482,0.623861247372109
TRUE,6,MALE,NON-FREE LUNCH,23,418,520,545,205491,REGULAR + AIDE CLASS,1483,0.626313945339874
FALSE,6,FEMALE,FREE LUNCH,22,407,405,505,201449,REGULAR CLASS,1317,0.0600911002102313
TRUE,6,MALE,NON-FREE LUNCH,22,422,449,509,205491,REGULAR CLASS,1380,0.21916608269096
TRUE,6,MALE,FREE LUNCH,16,410,454,505,203452,SMALL CLASS,1369,0.181499649614576
TRUE,6,FEMALE,NON-FREE LUNCH,24,492,559,578,215533,REGULAR CLASS,1629,0.943938332165382
TRUE,6,MALE,FREE LUNCH,24,425,444,520,193423,REGULAR CLASS,1389,0.250350385423966
TRUE,6,MALE,NON-FREE LUNCH,16,483,559,571,193422,SMALL CLASS,1613,0.929397337070778
FALSE,6,MALE,FREE LUNCH,15,397,439,512,221571,SMALL CLASS,1348,0.122109320252278
TRUE,6,MALE,NON-FREE LUNCH,14,430,489,516,209510,SMALL CLASS,1435,0.43114926419061
TRUE,6,FEMALE,FREE LUNCH,21,405,399,494,221571,REGULAR CLASS,1298,0.033812193412754
TRUE,6,FEMALE,NON-FREE LUNCH,24,427,478,545,228606,REGULAR CLASS,1450,0.491765942536791
TRUE,6,MALE,FREE LUNCH,12,405,513,560,162184,SMALL CLASS,1478,0.610021023125438
TRUE,6,FEMALE,NON-FREE LUNCH,14,400,418,482,208503,SMALL CLASS,1300,0.0369656622284513
TRUE,6,MALE,NON-FREE LUNCH,16,433,473,536,193422,SMALL CLASS,1442,0.460056061667835
FALSE,5,MALE,NON-FREE LUNCH,18,425,463,505,244799,REGULAR + AIDE CLASS,1393,0.266117729502453
FALSE,6,MALE,FREE LUNCH,17,453,528,540,244776,SMALL CLASS,1521,0.75332866152768
TRUE,6,FEMALE,FREE LUNCH,25,439,506,565,257899,REGULAR CLASS,1510,0.721443587946741
TRUE,6,MALE,NON-FREE LUNCH,17,419,478,586,257899,SMALL CLASS,1483,0.626313945339874
TRUE,6,MALE,NON-FREE LUNCH,25,450,494,524,257899,REGULAR CLASS,1468,0.563419761737912
TRUE,6,MALE,FREE LUNCH,21,470,547,545,257905,REGULAR + AIDE CLASS,1562,0.851436580238262
FALSE,6,MALE,NON-FREE LUNCH,19,428,468,536,221574,REGULAR CLASS,1432,0.417659425367905
TRUE,6,MALE,FREE LUNCH,20,419,468,536,221574,REGULAR + AIDE CLASS,1423,0.375963559915908
TRUE,6,MALE,FREE LUNCH,25,439,454,565,166203,REGULAR CLASS,1458,0.521023125437982
TRUE,6,MALE,NON-FREE LUNCH,13,483,602,607,130085,SMALL CLASS,1692,0.979327259985985
TRUE,6,MALE,FREE LUNCH,21,398,439,524,164198,REGULAR CLASS,1361,0.156096706377015
TRUE,6,MALE,NON-FREE LUNCH,22,472,520,554,209510,REGULAR + AIDE CLASS,1546,0.819901892081289
TRUE,6,FEMALE,NON-FREE LUNCH,13,470,576,565,164198,SMALL CLASS,1611,0.926944639103013
TRUE,6,FEMALE,NON-FREE LUNCH,22,443,547,578,165199,REGULAR + AIDE CLASS,1568,0.862123335669236
FALSE,6,MALE,FREE LUNCH,21,421,449,474,164198,REGULAR CLASS,1344,0.110896986685354
TRUE,6,MALE,NON-FREE LUNCH,13,476,576,595,165199,SMALL CLASS,1647,0.957252978276104
TRUE,6,MALE,NON-FREE LUNCH,13,474,536,565,165199,SMALL CLASS,1575,0.87333566923616
TRUE,6,MALE,FREE LUNCH,25,407,463,498,166203,REGULAR CLASS,1368,0.178871758934828
TRUE,6,MALE,NON-FREE LUNCH,22,490,528,578,169219,REGULAR + AIDE CLASS,1596,0.906797477224947
TRUE,6,MALE,NON-FREE LUNCH,14,497,602,545,262937,SMALL CLASS,1644,0.955676243868255
TRUE,6,FEMALE,FREE LUNCH,13,453,602,586,169219,SMALL CLASS,1641,0.953048353188507
TRUE,6,MALE,NON-FREE LUNCH,22,465,559,648,169229,REGULAR CLASS,1672,0.970042046250876
TRUE,6,MALE,FREE LUNCH,15,395,418,494,169231,SMALL CLASS,1307,0.0444989488437281
TRUE,6,MALE,NON-FREE LUNCH,15,448,528,571,244839,SMALL CLASS,1547,0.821829011913104
TRUE,6,MALE,NON-FREE LUNCH,15,468,528,565,264945,SMALL CLASS,1561,0.848808689558515
FALSE,6,MALE,FREE LUNCH,24,405,494,532,169229,REGULAR + AIDE CLASS,1431,0.413279607568325
TRUE,6,FEMALE,NON-FREE LUNCH,20,456,489,571,221574,REGULAR + AIDE CLASS,1516,0.738787666433076
TRUE,6,FEMALE,NON-FREE LUNCH,22,476,520,607,169219,REGULAR + AIDE CLASS,1603,0.916433076384022
TRUE,6,MALE,NON-FREE LUNCH,22,439,500,571,216536,REGULAR CLASS,1510,0.721443587946741
TRUE,6,MALE,NON-FREE LUNCH,22,437,528,607,201449,REGULAR + AIDE CLASS,1572,0.86895585143658
TRUE,6,FEMALE,NON-FREE LUNCH,22,440,484,520,169280,REGULAR + AIDE CLASS,1444,0.468465311843027
TRUE,5,MALE,FREE LUNCH,17,430,473,528,169229,SMALL CLASS,1431,0.413279607568325
TRUE,6,MALE,NON-FREE LUNCH,22,422,506,554,201449,REGULAR + AIDE CLASS,1482,0.623861247372109
TRUE,6,FEMALE,NON-FREE LUNCH,16,453,528,560,180344,SMALL CLASS,1541,0.808864751226349
TRUE,6,FEMALE,FREE LUNCH,21,395,449,498,203452,REGULAR CLASS,1342,0.105816398037842
TRUE,6,MALE,NON-FREE LUNCH,24,433,484,536,189382,REGULAR + AIDE CLASS,1453,0.502102312543798
TRUE,6,FEMALE,FREE LUNCH,15,410,392,509,189378,SMALL CLASS,1311,0.0506306937631395
TRUE,6,FEMALE,NON-FREE LUNCH,13,440,468,545,218562,SMALL CLASS,1453,0.502102312543798
TRUE,6,FEMALE,NON-FREE LUNCH,17,408,412,505,189396,SMALL CLASS,1325,0.0721793973370708
TRUE,6,FEMALE,NON-FREE LUNCH,22,425,429,520,201449,REGULAR CLASS,1374,0.197091800981079
TRUE,6,MALE,NON-FREE LUNCH,14,460,547,560,201449,SMALL CLASS,1567,0.858619481429573
TRUE,6,MALE,NON-FREE LUNCH,24,421,484,554,205488,REGULAR CLASS,1459,0.526804484933427
TRUE,6,FEMALE,NON-FREE LUNCH,24,419,434,565,205489,REGULAR + AIDE CLASS,1418,0.354765241765943
TRUE,6,MALE,NON-FREE LUNCH,13,451,506,578,128076,SMALL CLASS,1535,0.793447792571829
TRUE,6,FEMALE,NON-FREE LUNCH,23,416,494,516,205491,REGULAR + AIDE CLASS,1426,0.388577435178697
TRUE,6,MALE,FREE LUNCH,17,400,405,486,193423,SMALL CLASS,1291,0.025052557813595
TRUE,6,FEMALE,NON-FREE LUNCH,23,463,576,578,215533,REGULAR + AIDE CLASS,1617,0.934127540294324
FALSE,6,MALE,FREE LUNCH,24,419,506,536,215533,REGULAR CLASS,1461,0.536615276804485
TRUE,6,FEMALE,NON-FREE LUNCH,24,439,484,524,215533,REGULAR + AIDE CLASS,1447,0.480203223545901
TRUE,6,MALE,NON-FREE LUNCH,16,416,468,549,193422,SMALL CLASS,1433,0.422389628591451
TRUE,6,MALE,NON-FREE LUNCH,14,437,473,560,259915,SMALL CLASS,1470,0.572179397337071
TRUE,6,MALE,NON-FREE LUNCH,20,458,484,578,193422,REGULAR + AIDE CLASS,1520,0.750350385423966
TRUE,5,FEMALE,NON-FREE LUNCH,24,463,528,586,215533,REGULAR + AIDE CLASS,1577,0.876489138051857
TRUE,6,MALE,FREE LUNCH,22,445,500,532,159171,REGULAR CLASS,1477,0.605115627189909
TRUE,6,MALE,FREE LUNCH,15,416,468,540,170295,SMALL CLASS,1424,0.380343377715487
TRUE,6,MALE,NON-FREE LUNCH,17,400,423,494,215533,SMALL CLASS,1317,0.0600911002102313
FALSE,6,MALE,FREE LUNCH,27,424,444,512,159171,REGULAR + AIDE CLASS,1380,0.21916608269096
TRUE,6,FEMALE,NON-FREE LUNCH,24,413,439,520,209510,REGULAR + AIDE CLASS,1372,0.191135248773651
TRUE,6,MALE,NON-FREE LUNCH,23,437,444,549,221571,REGULAR + AIDE CLASS,1430,0.40749824807288
TRUE,6,FEMALE,NON-FREE LUNCH,23,410,500,536,221571,REGULAR CLASS,1446,0.476699369306237
TRUE,6,FEMALE,NON-FREE LUNCH,24,411,418,524,209510,REGULAR + AIDE CLASS,1353,0.133321653819201
TRUE,6,MALE,FREE LUNCH,21,422,473,516,225585,REGULAR + AIDE CLASS,1411,0.328486334968465
TRUE,6,MALE,NON-FREE LUNCH,16,437,513,565,228606,SMALL CLASS,1515,0.735809390329362
TRUE,6,FEMALE,NON-FREE LUNCH,25,424,547,565,228606,REGULAR + AIDE CLASS,1536,0.79625087596356
TRUE,6,FEMALE,FREE LUNCH,21,455,506,524,231616,REGULAR CLASS,1485,0.634723195515067
TRUE,6,FEMALE,FREE LUNCH,24,427,459,494,180344,REGULAR + AIDE CLASS,1380,0.21916608269096
FALSE,6,MALE,FREE LUNCH,22,408,429,520,244776,REGULAR + AIDE CLASS,1357,0.144709180098108
FALSE,6,FEMALE,NON-FREE LUNCH,17,463,494,520,244727,SMALL CLASS,1477,0.605115627189909
TRUE,6,MALE,NON-FREE LUNCH,17,465,576,578,130085,SMALL CLASS,1619,0.936229852838122
TRUE,6,MALE,FREE LUNCH,24,410,439,490,216536,REGULAR CLASS,1339,0.0995094604064471
TRUE,6,FEMALE,FREE LUNCH,20,391,429,466,252885,REGULAR + AIDE CLASS,1286,0.0220742817098809
TRUE,6,FEMALE,FREE LUNCH,22,437,454,516,257905,REGULAR CLASS,1407,0.315872459705676
TRUE,6,MALE,NON-FREE LUNCH,17,428,494,565,253888,REGULAR CLASS,1487,0.643482831114226
TRUE,6,FEMALE,NON-FREE LUNCH,22,522,559,595,257905,REGULAR CLASS,1676,0.973195515066573
TRUE,6,MALE,FREE LUNCH,12,403,434,516,257905,SMALL CLASS,1353,0.133321653819201
TRUE,6,MALE,NON-FREE LUNCH,25,425,484,554,180344,REGULAR CLASS,1463,0.544498948843728
TRUE,6,FEMALE,NON-FREE LUNCH,24,443,489,532,261927,REGULAR CLASS,1464,0.548703573931324
TRUE,6,MALE,NON-FREE LUNCH,19,419,463,545,112038,REGULAR CLASS,1427,0.392431674842327
TRUE,6,MALE,NON-FREE LUNCH,22,472,513,578,261927,REGULAR + AIDE CLASS,1563,0.852662929222144
TRUE,6,MALE,FREE LUNCH,13,391,439,560,130085,SMALL CLASS,1390,0.254730203223546
TRUE,6,FEMALE,FREE LUNCH,18,422,459,540,128068,REGULAR CLASS,1421,0.367028731604765
TRUE,6,MALE,FREE LUNCH,23,453,559,560,161183,REGULAR CLASS,1572,0.86895585143658
TRUE,6,MALE,FREE LUNCH,24,402,449,536,161176,REGULAR + AIDE CLASS,1387,0.243693062368605
TRUE,6,FEMALE,NON-FREE LUNCH,23,443,520,571,168214,REGULAR + AIDE CLASS,1534,0.790995094604065
TRUE,6,FEMALE,NON-FREE LUNCH,24,443,500,571,123056,REGULAR CLASS,1514,0.731955150665732
TRUE,6,FEMALE,NON-FREE LUNCH,23,437,547,578,168214,REGULAR + AIDE CLASS,1562,0.851436580238262
TRUE,6,FEMALE,NON-FREE LUNCH,22,427,454,494,168214,REGULAR CLASS,1375,0.200946040644709
TRUE,6,MALE,NON-FREE LUNCH,23,434,536,586,168211,REGULAR + AIDE CLASS,1556,0.838997897687456
TRUE,6,FEMALE,FREE LUNCH,24,408,494,509,168211,REGULAR + AIDE CLASS,1411,0.328486334968465
TRUE,6,MALE,FREE LUNCH,23,430,468,565,168211,REGULAR + AIDE CLASS,1463,0.544498948843728
TRUE,6,FEMALE,FREE LUNCH,16,450,528,560,168211,SMALL CLASS,1538,0.801681850035039
TRUE,6,MALE,NON-FREE LUNCH,23,419,489,565,261927,REGULAR CLASS,1473,0.586895585143658
TRUE,6,MALE,NON-FREE LUNCH,25,427,494,536,169229,REGULAR + AIDE CLASS,1457,0.517344078486335
TRUE,6,FEMALE,NON-FREE LUNCH,16,460,576,595,234628,SMALL CLASS,1631,0.94604064470918
TRUE,6,FEMALE,NON-FREE LUNCH,13,418,459,560,130085,SMALL CLASS,1437,0.439208128941836
TRUE,6,MALE,NON-FREE LUNCH,16,461,602,554,261927,SMALL CLASS,1617,0.934127540294324
TRUE,6,FEMALE,NON-FREE LUNCH,13,437,513,565,262937,SMALL CLASS,1515,0.735809390329362
FALSE,6,FEMALE,FREE LUNCH,25,428,478,505,169229,REGULAR + AIDE CLASS,1411,0.328486334968465
TRUE,6,MALE,NON-FREE LUNCH,15,503,513,549,201449,SMALL CLASS,1565,0.855991590749825
TRUE,6,MALE,NON-FREE LUNCH,13,467,576,571,262937,SMALL CLASS,1614,0.930448493342677
TRUE,6,MALE,NON-FREE LUNCH,22,487,489,560,169229,REGULAR CLASS,1536,0.79625087596356
TRUE,6,FEMALE,NON-FREE LUNCH,24,442,547,565,261927,REGULAR CLASS,1554,0.834968465311843
FALSE,6,MALE,FREE LUNCH,13,419,454,516,221574,SMALL CLASS,1389,0.250350385423966
TRUE,6,MALE,NON-FREE LUNCH,22,518,520,560,262937,REGULAR + AIDE CLASS,1598,0.910476524176594
TRUE,6,FEMALE,NON-FREE LUNCH,24,440,513,571,259915,REGULAR CLASS,1524,0.761737911702873
TRUE,6,MALE,FREE LUNCH,24,397,434,536,257899,REGULAR CLASS,1367,0.175718290119131
TRUE,6,FEMALE,NON-FREE LUNCH,23,460,559,571,216536,REGULAR + AIDE CLASS,1590,0.897512263489839
TRUE,6,MALE,NON-FREE LUNCH,14,443,500,554,208503,SMALL CLASS,1497,0.680448493342677
TRUE,6,MALE,NON-FREE LUNCH,26,445,473,532,259915,REGULAR + AIDE CLASS,1450,0.491765942536791
TRUE,6,MALE,FREE LUNCH,24,424,506,540,259915,REGULAR CLASS,1470,0.572179397337071
TRUE,6,FEMALE,NON-FREE LUNCH,19,431,506,524,189378,REGULAR CLASS,1461,0.536615276804485
TRUE,6,FEMALE,FREE LUNCH,15,448,494,595,189378,SMALL CLASS,1537,0.798878766643308
TRUE,6,FEMALE,FREE LUNCH,19,418,434,501,191411,REGULAR + AIDE CLASS,1353,0.133321653819201
TRUE,6,MALE,NON-FREE LUNCH,17,448,513,586,203452,SMALL CLASS,1547,0.821829011913104
TRUE,6,MALE,NON-FREE LUNCH,21,428,463,524,212522,REGULAR + AIDE CLASS,1415,0.342326559215137
TRUE,6,FEMALE,NON-FREE LUNCH,23,448,459,540,205489,REGULAR CLASS,1447,0.480203223545901
TRUE,6,MALE,NON-FREE LUNCH,23,443,520,595,205489,REGULAR CLASS,1558,0.842852137351086
TRUE,6,FEMALE,NON-FREE LUNCH,17,463,547,565,218562,REGULAR CLASS,1575,0.87333566923616
TRUE,6,FEMALE,FREE LUNCH,13,424,478,516,212522,SMALL CLASS,1418,0.354765241765943
TRUE,6,MALE,NON-FREE LUNCH,23,410,463,571,128068,REGULAR + AIDE CLASS,1444,0.468465311843027
TRUE,6,FEMALE,NON-FREE LUNCH,22,474,536,586,205491,REGULAR CLASS,1596,0.906797477224947
TRUE,6,MALE,FREE LUNCH,22,434,478,516,208501,REGULAR CLASS,1428,0.397337070777856
TRUE,6,MALE,NON-FREE LUNCH,16,447,528,545,180344,SMALL CLASS,1520,0.750350385423966
TRUE,6,MALE,NON-FREE LUNCH,24,421,449,524,215533,REGULAR + AIDE CLASS,1394,0.269096005606167
TRUE,6,MALE,NON-FREE LUNCH,20,425,478,549,221574,REGULAR + AIDE CLASS,1452,0.498948843728101
TRUE,6,FEMALE,NON-FREE LUNCH,23,410,468,545,225585,REGULAR CLASS,1423,0.375963559915908
TRUE,6,MALE,FREE LUNCH,24,437,463,565,228606,REGULAR CLASS,1465,0.553258584442887
TRUE,6,MALE,NON-FREE LUNCH,16,402,449,512,228606,SMALL CLASS,1363,0.162228451296426
TRUE,6,FEMALE,NON-FREE LUNCH,25,430,559,565,228606,REGULAR + AIDE CLASS,1554,0.834968465311843
TRUE,6,MALE,NON-FREE LUNCH,16,468,602,586,228606,SMALL CLASS,1656,0.963209530483532
TRUE,6,FEMALE,NON-FREE LUNCH,24,443,459,528,228606,REGULAR CLASS,1430,0.40749824807288
TRUE,6,FEMALE,FREE LUNCH,12,405,484,540,162184,SMALL CLASS,1429,0.402417659425368
TRUE,6,FEMALE,NON-FREE LUNCH,12,408,473,516,162184,SMALL CLASS,1397,0.278906797477225
FALSE,6,MALE,NON-FREE LUNCH,23,467,506,571,234628,REGULAR + AIDE CLASS,1544,0.815346881569727
TRUE,6,MALE,NON-FREE LUNCH,13,514,559,607,165199,SMALL CLASS,1680,0.974772249474422
TRUE,6,FEMALE,NON-FREE LUNCH,22,480,576,571,165199,REGULAR + AIDE CLASS,1627,0.942536790469516
TRUE,6,FEMALE,FREE LUNCH,16,440,459,554,193423,SMALL CLASS,1453,0.502102312543798
TRUE,6,MALE,NON-FREE LUNCH,19,483,559,565,165199,REGULAR CLASS,1607,0.920287316047652
FALSE,6,MALE,FREE LUNCH,22,403,468,505,244818,REGULAR + AIDE CLASS,1376,0.205325858444289
FALSE,6,MALE,FREE LUNCH,16,427,454,540,244818,SMALL CLASS,1421,0.367028731604765
TRUE,6,FEMALE,NON-FREE LUNCH,23,545,520,578,216536,REGULAR + AIDE CLASS,1643,0.954449894884373
TRUE,6,MALE,FREE LUNCH,20,403,444,501,252885,REGULAR + AIDE CLASS,1348,0.122109320252278
